 

stn;time;tre200d0
SLFSIM;20020910;2.0
SLFSIM;20020911;2.4
SLFSIM;20020912;3.0
SLFSIM;20020913;2.2
SLFSIM;20020914;2.5
SLFSIM;20020915;1.7
SLFSIM;20020916;2.6
SLFSIM;20020917;4.3
SLFSIM;20020918;4.9
SLFSIM;20020919;4.0
SLFSIM;20020920;5.2
SLFSIM;20020921;4.4
SLFSIM;20020922;0.9
SLFSIM;20020923;-
SLFSIM;20020924;-5.7
SLFSIM;20020925;-7.2
SLFSIM;20020926;-3.6
SLFSIM;20020927;-3.9
SLFSIM;20020928;-1.7
SLFSIM;20020929;-0.6
SLFSIM;20020930;2.3
SLFSIM;20021001;5.4
SLFSIM;20021002;5.0
SLFSIM;20021003;3.7
SLFSIM;20021004;1.5
SLFSIM;20021005;0.9
SLFSIM;20021006;-1.6
SLFSIM;20021007;-1.4
SLFSIM;20021008;-1.7
SLFSIM;20021009;-1.9
SLFSIM;20021010;0.7
SLFSIM;20021011;2.0
SLFSIM;20021012;0.0
SLFSIM;20021013;0.0
SLFSIM;20021014;-0.2
SLFSIM;20021015;1.3
SLFSIM;20021016;1.1
SLFSIM;20021017;-0.1
SLFSIM;20021018;-5.6
SLFSIM;20021019;-6.1
SLFSIM;20021020;1.2
SLFSIM;20021021;-1.0
SLFSIM;20021022;-1.0
SLFSIM;20021023;-2.5
SLFSIM;20021024;-4.9
SLFSIM;20021025;-3.6
SLFSIM;20021026;0.6
SLFSIM;20021027;2.3
SLFSIM;20021028;-3.4
SLFSIM;20021029;1.3
SLFSIM;20021030;3.9
SLFSIM;20021031;1.4
SLFSIM;20021101;1.3
SLFSIM;20021102;-0.6
SLFSIM;20021103;-0.6
SLFSIM;20021104;-6.1
SLFSIM;20021105;-7.8
SLFSIM;20021106;-6.5
SLFSIM;20021107;-8.8
SLFSIM;20021108;-10.0
SLFSIM;20021109;-5.7
SLFSIM;20021110;-4.7
SLFSIM;20021111;-2.8
SLFSIM;20021112;-4.0
SLFSIM;20021113;-4.4
SLFSIM;20021114;-2.9
SLFSIM;20021115;-1.7
SLFSIM;20021116;-1.8
SLFSIM;20021117;-4.4
SLFSIM;20021118;-4.2
SLFSIM;20021119;-4.0
SLFSIM;20021120;-4.7
SLFSIM;20021121;-3.9
SLFSIM;20021122;-7.1
SLFSIM;20021123;-7.1
SLFSIM;20021124;-3.5
SLFSIM;20021125;-2.2
SLFSIM;20021126;-1.9
SLFSIM;20021127;-1.1
SLFSIM;20021128;-1.5
SLFSIM;20021129;-5.3
SLFSIM;20021130;-8.7
SLFSIM;20021201;-9.0
SLFSIM;20021202;-
SLFSIM;20021203;-10.1
SLFSIM;20021204;-
SLFSIM;20021205;-4.6
SLFSIM;20021206;-4.8
SLFSIM;20021207;-6.2
SLFSIM;20021208;-
SLFSIM;20021209;-
SLFSIM;20021210;-
SLFSIM;20021211;-
SLFSIM;20021212;-
SLFSIM;20021213;-
SLFSIM;20021214;-
SLFSIM;20021215;-
SLFSIM;20021216;-
SLFSIM;20021217;-
SLFSIM;20021218;-
SLFSIM;20021219;-
SLFSIM;20021220;-
SLFSIM;20021221;-3.2
SLFSIM;20021222;-
SLFSIM;20021223;-
SLFSIM;20021224;-1.0
SLFSIM;20021225;-4.0
SLFSIM;20021226;-5.5
SLFSIM;20021227;-5.4
SLFSIM;20021228;-5.2
SLFSIM;20021229;-5.2
SLFSIM;20021230;-1.4
SLFSIM;20021231;-5.9
SLFSIM;20030101;-6.1
SLFSIM;20030102;-3.8
SLFSIM;20030103;-5.9
SLFSIM;20030104;-7.1
SLFSIM;20030105;-14.1
SLFSIM;20030106;-13.3
SLFSIM;20030107;-17.8
SLFSIM;20030108;-15.8
SLFSIM;20030109;-9.7
SLFSIM;20030110;-10.6
SLFSIM;20030111;-10.9
SLFSIM;20030112;-8.7
SLFSIM;20030113;-8.1
SLFSIM;20030114;-2.8
SLFSIM;20030115;-0.2
SLFSIM;20030116;-7.2
SLFSIM;20030117;-9.0
SLFSIM;20030118;-8.5
SLFSIM;20030119;-5.0
SLFSIM;20030120;-6.4
SLFSIM;20030121;-7.4
SLFSIM;20030122;-8.5
SLFSIM;20030123;-10.5
SLFSIM;20030124;-10.3
SLFSIM;20030125;-6.7
SLFSIM;20030126;-9.3
SLFSIM;20030127;-2.8
SLFSIM;20030128;-6.4
SLFSIM;20030129;-13.6
SLFSIM;20030130;-15.4
SLFSIM;20030131;-18.2
SLFSIM;20030201;-15.8
SLFSIM;20030202;-13.0
SLFSIM;20030203;-11.9
SLFSIM;20030204;-13.9
SLFSIM;20030205;-17.3
SLFSIM;20030206;-17.1
SLFSIM;20030207;-12.2
SLFSIM;20030208;-8.5
SLFSIM;20030209;-9.4
SLFSIM;20030210;-7.6
SLFSIM;20030211;-7.1
SLFSIM;20030212;-11.5
SLFSIM;20030213;-12.1
SLFSIM;20030214;-11.6
SLFSIM;20030215;-10.5
SLFSIM;20030216;-15.5
SLFSIM;20030217;-15.5
SLFSIM;20030218;-9.2
SLFSIM;20030219;-7.1
SLFSIM;20030220;-7.3
SLFSIM;20030221;-7.0
SLFSIM;20030222;-6.2
SLFSIM;20030223;-5.4
SLFSIM;20030224;-7.1
SLFSIM;20030225;-8.1
SLFSIM;20030226;-8.7
SLFSIM;20030227;-9.4
SLFSIM;20030228;-5.2
SLFSIM;20030301;-5.8
SLFSIM;20030302;-6.9
SLFSIM;20030303;-9.7
SLFSIM;20030304;-6.0
SLFSIM;20030305;-2.3
SLFSIM;20030306;-3.2
SLFSIM;20030307;-5.8
SLFSIM;20030308;-3.9
SLFSIM;20030309;-4.0
SLFSIM;20030310;0.5
SLFSIM;20030311;2.2
SLFSIM;20030312;-1.1
SLFSIM;20030313;-7.0
SLFSIM;20030314;-8.6
SLFSIM;20030315;-10.2
SLFSIM;20030316;-6.5
SLFSIM;20030317;-4.6
SLFSIM;20030318;-5.1
SLFSIM;20030319;-2.1
SLFSIM;20030320;-3.8
SLFSIM;20030321;-4.7
SLFSIM;20030322;-6.4
SLFSIM;20030323;-3.2
SLFSIM;20030324;0.2
SLFSIM;20030325;-0.5
SLFSIM;20030326;-2.3
SLFSIM;20030327;-3.7
SLFSIM;20030328;-2.3
SLFSIM;20030329;-1.5
SLFSIM;20030330;-1.4
SLFSIM;20030331;-2.1
SLFSIM;20030401;-2.4
SLFSIM;20030402;-8.2
SLFSIM;20030403;-10.9
SLFSIM;20030404;-8.9
SLFSIM;20030405;-2.8
SLFSIM;20030406;-9.3
SLFSIM;20030407;-16.7
SLFSIM;20030408;-11.9
SLFSIM;20030409;-11.3
SLFSIM;20030410;-9.2
SLFSIM;20030411;-8.9
SLFSIM;20030412;-6.3
SLFSIM;20030413;-3.5
SLFSIM;20030414;-3.3
SLFSIM;20030415;-3.2
SLFSIM;20030416;-1.6
SLFSIM;20030417;0.0
SLFSIM;20030418;-1.4
SLFSIM;20030419;-5.3
SLFSIM;20030420;-5.3
SLFSIM;20030421;-3.5
SLFSIM;20030422;-2.3
SLFSIM;20030423;-1.5
SLFSIM;20030424;0.0
SLFSIM;20030425;0.5
SLFSIM;20030426;-2.2
SLFSIM;20030427;-1.5
SLFSIM;20030428;-1.4
SLFSIM;20030429;0.3
SLFSIM;20030430;0.5
SLFSIM;20030501;-0.5
SLFSIM;20030502;-0.2
SLFSIM;20030503;0.2
SLFSIM;20030504;2.7
SLFSIM;20030505;5.0
SLFSIM;20030506;4.8
SLFSIM;20030507;6.1
SLFSIM;20030508;5.6
SLFSIM;20030509;2.4
SLFSIM;20030510;0.8
SLFSIM;20030511;1.7
SLFSIM;20030512;1.3
SLFSIM;20030513;0.1
SLFSIM;20030514;-6.1
SLFSIM;20030515;-5.1
SLFSIM;20030516;-3.4
SLFSIM;20030517;-3.1
SLFSIM;20030518;1.9
SLFSIM;20030519;2.5
SLFSIM;20030520;-2.4
SLFSIM;20030521;-4.2
SLFSIM;20030522;-1.2
SLFSIM;20030523;4.3
SLFSIM;20030524;3.0
SLFSIM;20030525;2.4
SLFSIM;20030526;2.7
SLFSIM;20030527;5.6
SLFSIM;20030528;5.3
SLFSIM;20030529;4.5
SLFSIM;20030530;5.6
SLFSIM;20030531;7.0
SLFSIM;20030601;7.0
SLFSIM;20030602;6.7
SLFSIM;20030603;6.2
SLFSIM;20030604;6.4
SLFSIM;20030605;7.5
SLFSIM;20030606;8.1
SLFSIM;20030607;-
SLFSIM;20030608;6.9
SLFSIM;20030609;9.2
SLFSIM;20030610;9.9
SLFSIM;20030611;12.4
SLFSIM;20030612;11.7
SLFSIM;20030613;11.6
SLFSIM;20030614;11.2
SLFSIM;20030615;9.5
SLFSIM;20030616;10.0
SLFSIM;20030617;7.9
SLFSIM;20030618;5.8
SLFSIM;20030619;6.5
SLFSIM;20030620;9.2
SLFSIM;20030621;9.8
SLFSIM;20030622;11.8
SLFSIM;20030623;10.8
SLFSIM;20030624;11.3
SLFSIM;20030625;12.7
SLFSIM;20030626;10.6
SLFSIM;20030627;9.3
SLFSIM;20030628;7.4
SLFSIM;20030629;8.6
SLFSIM;20030630;8.4
SLFSIM;20030701;5.6
SLFSIM;20030702;3.7
SLFSIM;20030703;3.5
SLFSIM;20030704;1.6
SLFSIM;20030705;3.2
SLFSIM;20030706;6.0
SLFSIM;20030707;7.7
SLFSIM;20030708;8.4
SLFSIM;20030709;9.1
SLFSIM;20030710;9.0
SLFSIM;20030711;9.5
SLFSIM;20030712;10.0
SLFSIM;20030713;11.5
SLFSIM;20030714;10.5
SLFSIM;20030715;10.3
SLFSIM;20030716;8.9
SLFSIM;20030717;8.8
SLFSIM;20030718;10.3
SLFSIM;20030719;11.0
SLFSIM;20030720;11.1
SLFSIM;20030721;8.5
SLFSIM;20030722;10.1
SLFSIM;20030723;10.0
SLFSIM;20030724;6.3
SLFSIM;20030725;7.9
SLFSIM;20030726;9.7
SLFSIM;20030727;8.1
SLFSIM;20030728;7.3
SLFSIM;20030729;4.6
SLFSIM;20030730;6.8
SLFSIM;20030731;4.3
SLFSIM;20030801;9.1
SLFSIM;20030802;11.2
SLFSIM;20030803;12.3
SLFSIM;20030804;13.7
SLFSIM;20030805;14.2
SLFSIM;20030806;14.5
SLFSIM;20030807;13.8
SLFSIM;20030808;13.5
SLFSIM;20030809;13.9
SLFSIM;20030810;14.5
SLFSIM;20030811;13.8
SLFSIM;20030812;14.6
SLFSIM;20030813;14.7
SLFSIM;20030814;11.5
SLFSIM;20030815;9.3
SLFSIM;20030816;10.1
SLFSIM;20030817;8.6
SLFSIM;20030818;7.4
SLFSIM;20030819;8.8
SLFSIM;20030820;8.8
SLFSIM;20030821;7.8
SLFSIM;20030822;9.7
SLFSIM;20030823;11.4
SLFSIM;20030824;10.5
SLFSIM;20030825;9.3
SLFSIM;20030826;8.3
SLFSIM;20030827;10.0
SLFSIM;20030828;8.5
SLFSIM;20030829;6.1
SLFSIM;20030830;6.4
SLFSIM;20030831;1.4
SLFSIM;20030901;0.2
SLFSIM;20030902;-0.6
SLFSIM;20030903;0.8
SLFSIM;20030904;3.0
SLFSIM;20030905;3.5
SLFSIM;20030906;3.2
SLFSIM;20030907;1.8
SLFSIM;20030908;1.1
SLFSIM;20030909;1.7
SLFSIM;20030910;1.5
SLFSIM;20030911;0.6
SLFSIM;20030912;0.0
SLFSIM;20030913;0.6
SLFSIM;20030914;3.7
SLFSIM;20030915;4.1
SLFSIM;20030916;9.0
SLFSIM;20030917;9.4
SLFSIM;20030918;9.4
SLFSIM;20030919;10.1
SLFSIM;20030920;9.5
SLFSIM;20030921;7.9
SLFSIM;20030922;4.1
SLFSIM;20030923;2.1
SLFSIM;20030924;1.9
SLFSIM;20030925;3.0
SLFSIM;20030926;5.6
SLFSIM;20030927;3.3
SLFSIM;20030928;0.4
SLFSIM;20030929;1.3
SLFSIM;20030930;0.4
SLFSIM;20031001;1.8
SLFSIM;20031002;4.6
SLFSIM;20031003;4.6
SLFSIM;20031004;1.8
SLFSIM;20031005;-5.7
SLFSIM;20031006;-4.6
SLFSIM;20031007;-4.0
SLFSIM;20031008;-5.9
SLFSIM;20031009;1.3
SLFSIM;20031010;5.3
SLFSIM;20031011;7.5
SLFSIM;20031012;6.1
SLFSIM;20031013;0.5
SLFSIM;20031014;0.6
SLFSIM;20031015;-1.9
SLFSIM;20031016;0.3
SLFSIM;20031017;-1.5
SLFSIM;20031018;-3.3
SLFSIM;20031019;-1.2
SLFSIM;20031020;-2.8
SLFSIM;20031021;-4.3
SLFSIM;20031022;-5.3
SLFSIM;20031023;-7.5
SLFSIM;20031024;-11.3
SLFSIM;20031025;-10.3
SLFSIM;20031026;-9.8
SLFSIM;20031027;-7.2
SLFSIM;20031028;-7.3
SLFSIM;20031029;-7.1
SLFSIM;20031030;-7.8
SLFSIM;20031031;-4.9
SLFSIM;20031101;-2.4
SLFSIM;20031102;-4.7
SLFSIM;20031103;-1.4
SLFSIM;20031104;2.6
SLFSIM;20031105;6.8
SLFSIM;20031106;4.3
SLFSIM;20031107;-7.9
SLFSIM;20031108;-6.6
SLFSIM;20031109;-1.3
SLFSIM;20031110;2.0
SLFSIM;20031111;1.4
SLFSIM;20031112;-2.1
SLFSIM;20031113;-3.5
SLFSIM;20031114;-2.8
SLFSIM;20031115;-4.2
SLFSIM;20031116;-3.7
SLFSIM;20031117;-1.7
SLFSIM;20031118;1.9
SLFSIM;20031119;5.7
SLFSIM;20031120;4.5
SLFSIM;20031121;-0.5
SLFSIM;20031122;-1.9
SLFSIM;20031123;-2.2
SLFSIM;20031124;-2.0
SLFSIM;20031125;-2.2
SLFSIM;20031126;-3.0
SLFSIM;20031127;-4.6
SLFSIM;20031128;-8.2
SLFSIM;20031129;-6.9
SLFSIM;20031130;-6.6
SLFSIM;20031201;-5.3
SLFSIM;20031202;-2.9
SLFSIM;20031203;-2.4
SLFSIM;20031204;-3.8
SLFSIM;20031205;-4.1
SLFSIM;20031206;-1.6
SLFSIM;20031207;-8.1
SLFSIM;20031208;-3.0
SLFSIM;20031209;-3.8
SLFSIM;20031210;-9.7
SLFSIM;20031211;-6.4
SLFSIM;20031212;-1.3
SLFSIM;20031213;2.2
SLFSIM;20031214;-4.3
SLFSIM;20031215;-13.0
SLFSIM;20031216;-13.1
SLFSIM;20031217;-6.4
SLFSIM;20031218;-8.1
SLFSIM;20031219;-6.7
SLFSIM;20031220;-5.4
SLFSIM;20031221;-7.9
SLFSIM;20031222;-14.3
SLFSIM;20031223;-17.6
SLFSIM;20031224;-8.3
SLFSIM;20031225;-1.9
SLFSIM;20031226;0.8
SLFSIM;20031227;-6.7
SLFSIM;20031228;-7.8
SLFSIM;20031229;-8.4
SLFSIM;20031230;-6.2
SLFSIM;20031231;-7.0
SLFSIM;20040101;-7.6
SLFSIM;20040102;-10.4
SLFSIM;20040103;-8.5
SLFSIM;20040104;-10.0
SLFSIM;20040105;-8.8
SLFSIM;20040106;-5.1
SLFSIM;20040107;-4.1
SLFSIM;20040108;-4.2
SLFSIM;20040109;-7.8
SLFSIM;20040110;-8.9
SLFSIM;20040111;-4.7
SLFSIM;20040112;-5.4
SLFSIM;20040113;-3.3
SLFSIM;20040114;-6.1
SLFSIM;20040115;-13.2
SLFSIM;20040116;-11.0
SLFSIM;20040117;-9.4
SLFSIM;20040118;-10.8
SLFSIM;20040119;-8.8
SLFSIM;20040120;-7.5
SLFSIM;20040121;-11.5
SLFSIM;20040122;-10.4
SLFSIM;20040123;-9.2
SLFSIM;20040124;-6.9
SLFSIM;20040125;-12.8
SLFSIM;20040126;-14.0
SLFSIM;20040127;-13.2
SLFSIM;20040128;-15.9
SLFSIM;20040129;-17.4
SLFSIM;20040130;-12.1
SLFSIM;20040131;-9.5
SLFSIM;20040201;-0.6
SLFSIM;20040202;0.6
SLFSIM;20040203;2.9
SLFSIM;20040204;5.4
SLFSIM;20040205;4.9
SLFSIM;20040206;4.0
SLFSIM;20040207;-3.6
SLFSIM;20040208;-10.2
SLFSIM;20040209;-11.6
SLFSIM;20040210;-8.1
SLFSIM;20040211;-7.1
SLFSIM;20040212;-6.1
SLFSIM;20040213;-4.3
SLFSIM;20040214;-1.5
SLFSIM;20040215;-3.3
SLFSIM;20040216;-2.6
SLFSIM;20040217;-4.3
SLFSIM;20040218;-9.1
SLFSIM;20040219;-11.3
SLFSIM;20040220;-9.7
SLFSIM;20040221;-6.3
SLFSIM;20040222;-2.5
SLFSIM;20040223;-9.6
SLFSIM;20040224;-17.2
SLFSIM;20040225;-11.4
SLFSIM;20040226;-12.1
SLFSIM;20040227;-16.1
SLFSIM;20040228;-15.9
SLFSIM;20040229;-17.4
SLFSIM;20040301;-15.5
SLFSIM;20040302;-12.2
SLFSIM;20040303;-9.5
SLFSIM;20040304;-7.8
SLFSIM;20040305;-6.0
SLFSIM;20040306;-8.7
SLFSIM;20040307;-10.9
SLFSIM;20040308;-13.3
SLFSIM;20040309;-13.7
SLFSIM;20040310;-12.4
SLFSIM;20040311;-9.5
SLFSIM;20040312;-9.3
SLFSIM;20040313;-6.6
SLFSIM;20040314;-3.4
SLFSIM;20040315;-0.2
SLFSIM;20040316;4.8
SLFSIM;20040317;6.0
SLFSIM;20040318;2.8
SLFSIM;20040319;0.4
SLFSIM;20040320;0.1
SLFSIM;20040321;-0.4
SLFSIM;20040322;-8.2
SLFSIM;20040323;-10.9
SLFSIM;20040324;-11.3
SLFSIM;20040325;-11.0
SLFSIM;20040326;-10.8
SLFSIM;20040327;-9.9
SLFSIM;20040328;-5.7
SLFSIM;20040329;-3.3
SLFSIM;20040330;-5.3
SLFSIM;20040331;-4.9
SLFSIM;20040401;-3.0
SLFSIM;20040402;-3.2
SLFSIM;20040403;-2.4
SLFSIM;20040404;-2.2
SLFSIM;20040405;-3.7
SLFSIM;20040406;-5.7
SLFSIM;20040407;-10.0
SLFSIM;20040408;-8.9
SLFSIM;20040409;-8.3
SLFSIM;20040410;-7.4
SLFSIM;20040411;-7.4
SLFSIM;20040412;-5.9
SLFSIM;20040413;-7.0
SLFSIM;20040414;-5.2
SLFSIM;20040415;-5.5
SLFSIM;20040416;-4.6
SLFSIM;20040417;-3.2
SLFSIM;20040418;-3.2
SLFSIM;20040419;-7.1
SLFSIM;20040420;-2.8
SLFSIM;20040421;-0.4
SLFSIM;20040422;2.4
SLFSIM;20040423;2.3
SLFSIM;20040424;-1.1
SLFSIM;20040425;-3.5
SLFSIM;20040426;-1.7
SLFSIM;20040427;-1.2
SLFSIM;20040428;-2.1
SLFSIM;20040429;-2.0
SLFSIM;20040430;-1.9
SLFSIM;20040501;-1.8
SLFSIM;20040502;-2.8
SLFSIM;20040503;-2.6
SLFSIM;20040504;-1.2
SLFSIM;20040505;-3.3
SLFSIM;20040506;-5.7
SLFSIM;20040507;-5.7
SLFSIM;20040508;-5.7
SLFSIM;20040509;-4.7
SLFSIM;20040510;-3.4
SLFSIM;20040511;-1.4
SLFSIM;20040512;-0.7
SLFSIM;20040513;-1.6
SLFSIM;20040514;0.2
SLFSIM;20040515;0.9
SLFSIM;20040516;1.3
SLFSIM;20040517;3.4
SLFSIM;20040518;4.8
SLFSIM;20040519;5.2
SLFSIM;20040520;5.7
SLFSIM;20040521;1.3
SLFSIM;20040522;-0.8
SLFSIM;20040523;-3.5
SLFSIM;20040524;-1.8
SLFSIM;20040525;1.3
SLFSIM;20040526;1.7
SLFSIM;20040527;1.7
SLFSIM;20040528;-0.5
SLFSIM;20040529;1.3
SLFSIM;20040530;3.0
SLFSIM;20040531;0.6
SLFSIM;20040601;0.1
SLFSIM;20040602;0.7
SLFSIM;20040603;0.1
SLFSIM;20040604;1.6
SLFSIM;20040605;1.3
SLFSIM;20040606;2.3
SLFSIM;20040607;5.4
SLFSIM;20040608;9.7
SLFSIM;20040609;11.3
SLFSIM;20040610;10.7
SLFSIM;20040611;8.8
SLFSIM;20040612;4.7
SLFSIM;20040613;-0.9
SLFSIM;20040614;2.8
SLFSIM;20040615;4.8
SLFSIM;20040616;4.4
SLFSIM;20040617;6.8
SLFSIM;20040618;6.2
SLFSIM;20040619;3.8
SLFSIM;20040620;-0.1
SLFSIM;20040621;1.1
SLFSIM;20040622;2.3
SLFSIM;20040623;4.4
SLFSIM;20040624;6.0
SLFSIM;20040625;5.3
SLFSIM;20040626;6.7
SLFSIM;20040627;10.8
SLFSIM;20040628;10.9
SLFSIM;20040629;7.7
SLFSIM;20040630;8.3
SLFSIM;20040701;7.0
SLFSIM;20040702;5.4
SLFSIM;20040703;4.7
SLFSIM;20040704;6.0
SLFSIM;20040705;7.6
SLFSIM;20040706;7.4
SLFSIM;20040707;5.9
SLFSIM;20040708;5.0
SLFSIM;20040709;3.5
SLFSIM;20040710;2.8
SLFSIM;20040711;0.5
SLFSIM;20040712;0.2
SLFSIM;20040713;0.8
SLFSIM;20040714;3.9
SLFSIM;20040715;7.4
SLFSIM;20040716;8.7
SLFSIM;20040717;6.6
SLFSIM;20040718;6.9
SLFSIM;20040719;6.8
SLFSIM;20040720;6.4
SLFSIM;20040721;8.8
SLFSIM;20040722;12.5
SLFSIM;20040723;13.1
SLFSIM;20040724;7.1
SLFSIM;20040725;7.8
SLFSIM;20040726;5.6
SLFSIM;20040727;3.7
SLFSIM;20040728;7.5
SLFSIM;20040729;9.2
SLFSIM;20040730;9.9
SLFSIM;20040731;11.0
SLFSIM;20040801;11.6
SLFSIM;20040802;11.7
SLFSIM;20040803;10.6
SLFSIM;20040804;8.6
SLFSIM;20040805;7.3
SLFSIM;20040806;8.5
SLFSIM;20040807;7.9
SLFSIM;20040808;8.1
SLFSIM;20040809;9.1
SLFSIM;20040810;8.3
SLFSIM;20040811;7.9
SLFSIM;20040812;7.7
SLFSIM;20040813;6.0
SLFSIM;20040814;3.2
SLFSIM;20040815;6.4
SLFSIM;20040816;6.4
SLFSIM;20040817;5.6
SLFSIM;20040818;6.4
SLFSIM;20040819;7.6
SLFSIM;20040820;6.0
SLFSIM;20040821;2.0
SLFSIM;20040822;3.5
SLFSIM;20040823;5.6
SLFSIM;20040824;4.8
SLFSIM;20040825;4.5
SLFSIM;20040826;1.6
SLFSIM;20040827;4.8
SLFSIM;20040828;5.8
SLFSIM;20040829;4.8
SLFSIM;20040830;4.5
SLFSIM;20040831;5.8
SLFSIM;20040901;6.0
SLFSIM;20040902;7.3
SLFSIM;20040903;9.7
SLFSIM;20040904;9.3
SLFSIM;20040905;8.2
SLFSIM;20040906;6.1
SLFSIM;20040907;6.9
SLFSIM;20040908;9.5
SLFSIM;20040909;8.5
SLFSIM;20040910;7.0
SLFSIM;20040911;7.0
SLFSIM;20040912;4.3
SLFSIM;20040913;3.3
SLFSIM;20040914;3.6
SLFSIM;20040915;3.2
SLFSIM;20040916;1.1
SLFSIM;20040917;3.4
SLFSIM;20040918;6.8
SLFSIM;20040919;6.7
SLFSIM;20040920;4.7
SLFSIM;20040921;6.0
SLFSIM;20040922;3.2
SLFSIM;20040923;5.5
SLFSIM;20040924;-2.0
SLFSIM;20040925;-3.5
SLFSIM;20040926;-2.8
SLFSIM;20040927;1.3
SLFSIM;20040928;3.6
SLFSIM;20040929;4.2
SLFSIM;20040930;4.4
SLFSIM;20041001;3.9
SLFSIM;20041002;4.6
SLFSIM;20041003;3.9
SLFSIM;20041004;5.3
SLFSIM;20041005;6.9
SLFSIM;20041006;3.7
SLFSIM;20041007;3.7
SLFSIM;20041008;3.8
SLFSIM;20041009;4.0
SLFSIM;20041010;1.8
SLFSIM;20041011;1.2
SLFSIM;20041012;-0.4
SLFSIM;20041013;-2.2
SLFSIM;20041014;-3.7
SLFSIM;20041015;-3.9
SLFSIM;20041016;-5.7
SLFSIM;20041017;-6.0
SLFSIM;20041018;-4.6
SLFSIM;20041019;-1.4
SLFSIM;20041020;2.6
SLFSIM;20041021;4.3
SLFSIM;20041022;3.5
SLFSIM;20041023;3.2
SLFSIM;20041024;6.1
SLFSIM;20041025;2.3
SLFSIM;20041026;2.5
SLFSIM;20041027;-0.2
SLFSIM;20041028;-1.7
SLFSIM;20041029;-0.9
SLFSIM;20041030;-2.1
SLFSIM;20041031;0.7
SLFSIM;20041101;2.1
SLFSIM;20041102;2.6
SLFSIM;20041103;2.9
SLFSIM;20041104;2.9
SLFSIM;20041105;2.5
SLFSIM;20041106;-2.8
SLFSIM;20041107;-8.4
SLFSIM;20041108;-10.8
SLFSIM;20041109;-10.5
SLFSIM;20041110;-7.0
SLFSIM;20041111;-6.3
SLFSIM;20041112;-1.1
SLFSIM;20041113;-7.4
SLFSIM;20041114;-12.4
SLFSIM;20041115;-3.5
SLFSIM;20041116;-1.2
SLFSIM;20041117;1.1
SLFSIM;20041118;2.0
SLFSIM;20041119;-9.1
SLFSIM;20041120;-13.7
SLFSIM;20041121;-7.8
SLFSIM;20041122;-2.3
SLFSIM;20041123;-3.7
SLFSIM;20041124;-2.0
SLFSIM;20041125;1.5
SLFSIM;20041126;0.3
SLFSIM;20041127;-4.0
SLFSIM;20041128;-5.4
SLFSIM;20041129;-5.7
SLFSIM;20041130;-6.8
SLFSIM;20041201;-9.3
SLFSIM;20041202;-5.3
SLFSIM;20041203;-5.5
SLFSIM;20041204;-5.4
SLFSIM;20041205;-2.5
SLFSIM;20041206;-1.2
SLFSIM;20041207;-1.8
SLFSIM;20041208;-0.3
SLFSIM;20041209;-0.6
SLFSIM;20041210;0.5
SLFSIM;20041211;-0.5
SLFSIM;20041212;-0.4
SLFSIM;20041213;0.6
SLFSIM;20041214;-1.1
SLFSIM;20041215;-3.5
SLFSIM;20041216;-6.4
SLFSIM;20041217;-8.3
SLFSIM;20041218;-12.9
SLFSIM;20041219;-8.2
SLFSIM;20041220;-9.7
SLFSIM;20041221;-11.1
SLFSIM;20041222;-9.0
SLFSIM;20041223;-2.8
SLFSIM;20041224;1.5
SLFSIM;20041225;-7.3
SLFSIM;20041226;-6.7
SLFSIM;20041227;-7.7
SLFSIM;20041228;-8.9
SLFSIM;20041229;-13.7
SLFSIM;20041230;-5.2
SLFSIM;20041231;-0.2
SLFSIM;20050101;-3.7
SLFSIM;20050102;-5.7
SLFSIM;20050103;-10.7
SLFSIM;20050104;-2.7
SLFSIM;20050105;-0.8
SLFSIM;20050106;-4.0
SLFSIM;20050107;2.0
SLFSIM;20050108;1.7
SLFSIM;20050109;0.4
SLFSIM;20050110;1.5
SLFSIM;20050111;-0.6
SLFSIM;20050112;-1.9
SLFSIM;20050113;-6.5
SLFSIM;20050114;-5.5
SLFSIM;20050115;-1.7
SLFSIM;20050116;0.4
SLFSIM;20050117;-2.5
SLFSIM;20050118;-9.4
SLFSIM;20050119;-12.4
SLFSIM;20050120;-5.2
SLFSIM;20050121;-7.2
SLFSIM;20050122;-12.1
SLFSIM;20050123;-12.4
SLFSIM;20050124;-17.4
SLFSIM;20050125;-20.4
SLFSIM;20050126;-19.0
SLFSIM;20050127;-15.6
SLFSIM;20050128;-18.9
SLFSIM;20050129;-14.9
SLFSIM;20050130;-11.0
SLFSIM;20050131;-6.5
SLFSIM;20050201;-12.0
SLFSIM;20050202;-11.5
SLFSIM;20050203;-8.9
SLFSIM;20050204;-4.9
SLFSIM;20050205;-5.9
SLFSIM;20050206;-11.0
SLFSIM;20050207;-11.8
SLFSIM;20050208;-9.8
SLFSIM;20050209;-8.5
SLFSIM;20050210;-6.8
SLFSIM;20050211;-4.5
SLFSIM;20050212;-2.5
SLFSIM;20050213;-11.5
SLFSIM;20050214;-15.3
SLFSIM;20050215;-15.9
SLFSIM;20050216;-17.1
SLFSIM;20050217;-9.2
SLFSIM;20050218;-9.6
SLFSIM;20050219;-12.2
SLFSIM;20050220;-15.5
SLFSIM;20050221;-16.0
SLFSIM;20050222;-15.3
SLFSIM;20050223;-15.2
SLFSIM;20050224;-15.3
SLFSIM;20050225;-
SLFSIM;20050226;-14.7
